date,product,ad_format,experiment_group,source,is_ironsource,impression,revenue,ecpm
2026-04-02,ios_screw_puzzle,BANNER,A,max,False,708658,93.16846199999898,0.13147168591901734
2026-04-02,ios_screw_puzzle,BANNER,A,max,True,9585,1.2437399999999998,0.12975899843505476
2026-04-02,ios_screw_puzzle,BANNER,B,max,False,695212,90.56198199999912,0.1302652744774243
2026-04-02,ios_screw_puzzle,BANNER,B,max,True,9742,1.1942599999999994,0.12258879080270987
2026-04-02,ios_screw_puzzle,INTER,A,max,False,55450,731.974713,13.200626023444544
2026-04-02,ios_screw_puzzle,INTER,A,max,True,399,2.7405,6.868421052631579
2026-04-02,ios_screw_puzzle,INTER,B,max,False,54877,720.5368909999999,13.130034276655062
2026-04-02,ios_screw_puzzle,INTER,B,max,True,429,2.9384999999999994,6.849650349650348
2026-04-02,ios_screw_puzzle,REWARD,A,max,False,27580,455.79619400000007,16.526330456852794
2026-04-02,ios_screw_puzzle,REWARD,A,max,True,87,0.9640000000000004,11.080459770114947
2026-04-02,ios_screw_puzzle,REWARD,B,max,False,26533,456.985897,17.223302943504315
2026-04-02,ios_screw_puzzle,REWARD,B,max,True,99,1.0070000000000001,10.171717171717173
2026-04-02,screw_puzzle,BANNER,A,max,False,1134203,155.33665799999767,0.13695666296068487
2026-04-02,screw_puzzle,BANNER,A,max,True,19385,3.105459999999998,0.16019912303327305
2026-04-02,screw_puzzle,BANNER,A,ulp,True,14316,2.3047719999999976,0.16099273540094983
2026-04-02,screw_puzzle,BANNER,B,max,False,1137548,151.67232199999796,0.13333267870894058
2026-04-02,screw_puzzle,BANNER,B,max,True,22865,4.254299999999994,0.18606166630220838
2026-04-02,screw_puzzle,BANNER,B,ulp,True,14957,2.7323459999999953,0.18268008290432544
2026-04-02,screw_puzzle,INTER,A,max,False,158243,848.2706719999996,5.360557320071028
2026-04-02,screw_puzzle,INTER,A,max,True,1184,3.563199999999998,3.0094594594594577
2026-04-02,screw_puzzle,INTER,A,ulp,True,1168,3.9318909999999967,3.3663450342465726
2026-04-02,screw_puzzle,INTER,B,max,False,164462,871.3457579999999,5.298158589826221
2026-04-02,screw_puzzle,INTER,B,max,True,1381,4.4757,3.2409123823316435
2026-04-02,screw_puzzle,INTER,B,ulp,True,1349,5.227801000000002,3.875315789473686
2026-04-02,screw_puzzle,REWARD,A,max,False,63532,631.6927629999997,9.942906928791786
2026-04-02,screw_puzzle,REWARD,A,max,True,105,1.0919999999999996,10.399999999999995
2026-04-02,screw_puzzle,REWARD,A,ulp,True,105,1.2961759999999998,12.344533333333331
2026-04-02,screw_puzzle,REWARD,B,max,False,65211,601.0555179999998,9.217087883945958
2026-04-02,screw_puzzle,REWARD,B,max,True,144,0.9635000000000006,6.690972222222226
2026-04-02,screw_puzzle,REWARD,B,ulp,True,144,1.0442649999999998,7.251840277777777
2026-04-03,ios_screw_puzzle,BANNER,A,max,False,789875,103.8311379999986,0.1314526197183081
2026-04-03,ios_screw_puzzle,BANNER,B,max,False,767738,102.29998899999879,0.13324856787080852
2026-04-03,ios_screw_puzzle,INTER,A,max,False,58470,898.8994999999999,15.373687361039847
2026-04-03,ios_screw_puzzle,INTER,B,max,False,59416,874.2075470000001,14.713335583007947
2026-04-03,ios_screw_puzzle,REWARD,A,max,False,29558,568.498264,19.233312944042222
2026-04-03,ios_screw_puzzle,REWARD,B,max,False,27923,592.5056659999998,21.2192696343516
2026-04-03,screw_puzzle,BANNER,A,max,False,1295628,164.58934999999397,0.12703441883009164
2026-04-03,screw_puzzle,BANNER,A,ulp,True,4,0.000115,0.02875
2026-04-03,screw_puzzle,BANNER,B,max,False,1337449,169.7483469999947,0.12691949150957885
2026-04-03,screw_puzzle,BANNER,B,ulp,True,2,4.6e-05,0.023
2026-04-03,screw_puzzle,INTER,A,max,False,172960,971.8962780000006,5.619196796947275
2026-04-03,screw_puzzle,INTER,B,max,False,177538,1017.7410160000006,5.732524958037156
2026-04-03,screw_puzzle,REWARD,A,max,False,67803,653.9234089999998,9.6444612922732
2026-04-03,screw_puzzle,REWARD,B,max,False,68651,696.5117409999997,10.145689662204479
2026-04-04,ios_screw_puzzle,BANNER,A,max,False,823371,111.69119599999958,0.13565111717561049
2026-04-04,ios_screw_puzzle,BANNER,B,max,False,799040,110.15873899999949,0.13786386038245832
2026-04-04,ios_screw_puzzle,INTER,A,max,False,60568,949.3739210000001,15.674513290846653
2026-04-04,ios_screw_puzzle,INTER,B,max,False,59052,937.2562589999998,15.871710678723833
2026-04-04,ios_screw_puzzle,REWARD,A,max,False,28753,593.29184,20.634084791152226
2026-04-04,ios_screw_puzzle,REWARD,B,max,False,28037,597.308202,21.304283696543855
2026-04-04,screw_puzzle,BANNER,A,max,False,1284944,173.72442699999573,0.1351999985991574
2026-04-04,screw_puzzle,BANNER,B,max,False,1346069,177.15659899999517,0.13161034018315196
2026-04-04,screw_puzzle,INTER,A,max,False,172353,985.7871319999996,5.7195820902450185
2026-04-04,screw_puzzle,INTER,B,max,False,177931,1064.214486,5.981051564932474
2026-04-04,screw_puzzle,REWARD,A,max,False,65774,677.5179089999999,10.300694940249945
2026-04-04,screw_puzzle,REWARD,B,max,False,66963,750.5186799999997,11.20796081418096
2026-04-05,ios_screw_puzzle,BANNER,A,max,False,881550,113.67286199999994,0.12894658499234296
2026-04-05,ios_screw_puzzle,BANNER,B,max,False,851679,115.7471799999997,0.13590470118436607
2026-04-05,ios_screw_puzzle,INTER,A,max,False,65308,1019.3253959999997,15.60797139707233
2026-04-05,ios_screw_puzzle,INTER,B,max,False,62523,1006.006176,16.090177630631928
2026-04-05,ios_screw_puzzle,REWARD,A,max,False,30368,594.254218,19.56843447049526
2026-04-05,ios_screw_puzzle,REWARD,B,max,False,30489,630.4859219999998,20.679127619797296
2026-04-05,screw_puzzle,BANNER,A,max,False,1340400,198.32273099999426,0.14795787153088202
2026-04-05,screw_puzzle,BANNER,A,ulp,True,1,9.6e-05,0.096
2026-04-05,screw_puzzle,BANNER,B,max,False,1388052,195.19829599999412,0.14062750963219975
2026-04-05,screw_puzzle,INTER,A,max,False,178326,1096.0298669999997,6.146214612563506
2026-04-05,screw_puzzle,INTER,B,max,False,181193,1116.5975499999993,6.162476199411674
2026-04-05,screw_puzzle,REWARD,A,max,False,71178,773.1660829999997,10.862430568434064
2026-04-05,screw_puzzle,REWARD,B,max,False,70449,740.871943,10.516429516387742
2026-04-06,ios_screw_puzzle,BANNER,A,max,False,806780,101.66507699999958,0.1260133828305109
2026-04-06,ios_screw_puzzle,BANNER,B,max,False,817710,103.50932099999947,0.12658438933118032
2026-04-06,ios_screw_puzzle,INTER,A,max,False,59226,907.4571609999999,15.321939030155674
2026-04-06,ios_screw_puzzle,INTER,B,max,False,60604,886.5788409999997,14.629048264140975
2026-04-06,ios_screw_puzzle,REWARD,A,max,False,29499,545.6289610000002,18.496523983863867
2026-04-06,ios_screw_puzzle,REWARD,B,max,False,29047,560.4934039999999,19.296085791992287
2026-04-06,screw_puzzle,BANNER,A,max,False,1302708,198.56219299999646,0.15242264037681233
2026-04-06,screw_puzzle,BANNER,B,max,False,1338181,182.59069899999477,0.13644693729771593
2026-04-06,screw_puzzle,INTER,A,max,False,173382,1018.1758640000002,5.872442721851174
2026-04-06,screw_puzzle,INTER,B,max,False,179534,1039.5176430000001,5.790087910924951
2026-04-06,screw_puzzle,REWARD,A,max,False,69784,755.7879699999999,10.830390490656882
2026-04-06,screw_puzzle,REWARD,B,max,False,69739,744.1739839999999,10.670843918037253
2026-04-07,ios_screw_puzzle,BANNER,A,max,False,751054,97.61748899999866,0.1299739952120602
2026-04-07,ios_screw_puzzle,BANNER,A,max,True,411,0.00411,0.01
2026-04-07,ios_screw_puzzle,BANNER,B,max,False,764017,102.27216499999898,0.13386111172918794
2026-04-07,ios_screw_puzzle,BANNER,B,max,True,373,0.003730000000000002,0.010000000000000005
2026-04-07,ios_screw_puzzle,INTER,A,max,False,54864,816.4738930000001,14.881778452172647
2026-04-07,ios_screw_puzzle,INTER,A,max,True,2,0.002,1.0
2026-04-07,ios_screw_puzzle,INTER,B,max,False,56810,868.2854730000005,15.284025224432327
2026-04-07,ios_screw_puzzle,INTER,B,max,True,4,0.004,1.0
2026-04-07,ios_screw_puzzle,REWARD,A,max,False,28435,553.9543950000003,19.481427641990518
2026-04-07,ios_screw_puzzle,REWARD,B,max,False,29281,645.476896,22.04422307981285
2026-04-07,ios_screw_puzzle,REWARD,B,max,True,1,0.001,1.0
2026-04-07,screw_puzzle,BANNER,A,max,False,1307895,183.2717859999966,0.1401272930930974
2026-04-07,screw_puzzle,BANNER,A,max,True,1980,0.019799999999999995,0.009999999999999997
2026-04-07,screw_puzzle,BANNER,A,ulp,True,1757,0.11082099999999995,0.06307398975526463
2026-04-07,screw_puzzle,BANNER,B,max,False,1323513,181.30349799999624,0.1369865637889437
2026-04-07,screw_puzzle,BANNER,B,max,True,2051,0.020509999999999994,0.009999999999999997
2026-04-07,screw_puzzle,BANNER,B,ulp,True,1754,0.11160199999999997,0.06362713797035345
2026-04-07,screw_puzzle,INTER,A,max,False,167765,1035.2349170000005,6.170744297082231
2026-04-07,screw_puzzle,INTER,A,max,True,2,0.002,1.0
2026-04-07,screw_puzzle,INTER,A,ulp,True,3,0.003475,1.1583333333333332
2026-04-07,screw_puzzle,INTER,B,max,False,172878,994.3533950000001,5.751763642568749
2026-04-07,screw_puzzle,INTER,B,max,True,18,0.018000000000000006,1.0000000000000004
2026-04-07,screw_puzzle,INTER,B,ulp,True,18,0.03555099999999999,1.9750555555555553
2026-04-07,screw_puzzle,REWARD,A,max,False,68186,761.5424630000002,11.168604449593762
2026-04-07,screw_puzzle,REWARD,A,max,True,1,0.001,1.0
2026-04-07,screw_puzzle,REWARD,A,ulp,True,1,0.001456,1.456
2026-04-07,screw_puzzle,REWARD,B,max,False,68505,660.7877839999998,9.645832917305302
2026-04-08,ios_screw_puzzle,BANNER,A,max,False,730848,92.05032199999813,0.12595002243968395
2026-04-08,ios_screw_puzzle,BANNER,A,max,True,432,0.004320000000000002,0.010000000000000005
2026-04-08,ios_screw_puzzle,BANNER,B,max,False,755006,97.45614899999804,0.12907996625192122
2026-04-08,ios_screw_puzzle,BANNER,B,max,True,354,0.0035400000000000015,0.010000000000000004
2026-04-08,ios_screw_puzzle,INTER,A,max,False,54179,786.3689470000004,14.514275771055214
2026-04-08,ios_screw_puzzle,INTER,A,max,True,4,0.004,1.0
2026-04-08,ios_screw_puzzle,INTER,B,max,False,54911,835.9684820000002,15.224062246180186
2026-04-08,ios_screw_puzzle,INTER,B,max,True,4,0.004,1.0
2026-04-08,ios_screw_puzzle,REWARD,A,max,False,28197,551.2761460000002,19.550879384331672
2026-04-08,ios_screw_puzzle,REWARD,A,max,True,1,0.001,1.0
2026-04-08,ios_screw_puzzle,REWARD,B,max,False,27202,622.381025,22.87997297992795
2026-04-08,screw_puzzle,BANNER,A,max,False,1316308,200.92583899999408,0.15264348389586183
2026-04-08,screw_puzzle,BANNER,A,max,True,3913,0.03913000000000003,0.010000000000000007
2026-04-08,screw_puzzle,BANNER,A,ulp,True,3579,0.19893300000000036,0.055583403185247376
2026-04-08,screw_puzzle,BANNER,B,max,False,1271531,192.7738289999959,0.1516076517206391
2026-04-08,screw_puzzle,BANNER,B,max,True,2714,0.027139999999999997,0.009999999999999998
2026-04-08,screw_puzzle,BANNER,B,ulp,True,2514,0.14115899999999992,0.05614916467780427
2026-04-08,screw_puzzle,INTER,A,max,False,167089,1008.6511970000003,6.036610411217976
2026-04-08,screw_puzzle,INTER,A,max,True,15,0.015000000000000006,1.0000000000000004
2026-04-08,screw_puzzle,INTER,A,ulp,True,14,0.027613999999999993,1.972428571428571
2026-04-08,screw_puzzle,INTER,B,max,False,166023,932.9813320000003,5.619590851869924
2026-04-08,screw_puzzle,INTER,B,max,True,13,0.013000000000000005,1.0000000000000004
2026-04-08,screw_puzzle,INTER,B,ulp,True,12,0.024852,2.071
2026-04-08,screw_puzzle,REWARD,A,max,False,68278,724.3130339999999,10.60829306658074
2026-04-08,screw_puzzle,REWARD,B,max,False,65751,621.52671,9.452733950814435
2026-04-08,screw_puzzle,REWARD,B,max,True,4,0.004,1.0
2026-04-08,screw_puzzle,REWARD,B,ulp,True,4,0.013138,3.2845
2026-04-09,ios_screw_puzzle,BANNER,A,max,False,729074,93.5064599999991,0.12825373007403787
2026-04-09,ios_screw_puzzle,BANNER,A,max,True,302,0.003020000000000001,0.010000000000000004
2026-04-09,ios_screw_puzzle,BANNER,B,max,False,755019,99.39416899999902,0.13164459304997492
2026-04-09,ios_screw_puzzle,BANNER,B,max,True,471,0.004709999999999999,0.009999999999999998
2026-04-09,ios_screw_puzzle,INTER,A,max,False,53475,778.509496,14.558382346891072
2026-04-09,ios_screw_puzzle,INTER,B,max,False,54288,798.4956210000001,14.708510554818748
2026-04-09,ios_screw_puzzle,INTER,B,max,True,3,0.003,1.0
2026-04-09,ios_screw_puzzle,REWARD,A,max,False,28102,556.2939820000005,19.795529926695625
2026-04-09,ios_screw_puzzle,REWARD,B,max,False,27717,571.4915140000005,20.618808456903725
2026-04-09,ios_screw_puzzle,REWARD,B,max,True,1,0.001,1.0
2026-04-09,screw_puzzle,BANNER,A,max,False,1321469,195.04880899999677,0.14759998834630006
2026-04-09,screw_puzzle,BANNER,A,max,True,2612,0.02612000000000001,0.010000000000000004
2026-04-09,screw_puzzle,BANNER,A,ulp,True,1973,0.13412999999999994,0.06798276735935121
2026-04-09,screw_puzzle,BANNER,B,max,False,1316639,189.4876749999967,0.14391771396715175
2026-04-09,screw_puzzle,BANNER,B,max,True,1909,0.01909,0.01
2026-04-09,screw_puzzle,BANNER,B,ulp,True,1754,0.15815699999999996,0.09016932725199542
2026-04-09,screw_puzzle,INTER,A,max,False,167655,1007.0464089999999,6.006658966329664
2026-04-09,screw_puzzle,INTER,A,max,True,14,0.014000000000000005,1.0000000000000004
2026-04-09,screw_puzzle,INTER,A,ulp,True,11,0.034744000000000004,3.158545454545455
2026-04-09,screw_puzzle,INTER,B,max,False,167324,1006.0490140000002,6.012580466639575
2026-04-09,screw_puzzle,INTER,B,max,True,4,0.004,1.0
2026-04-09,screw_puzzle,INTER,B,ulp,True,3,0.00615,2.0500000000000003
2026-04-09,screw_puzzle,REWARD,A,max,False,69437,739.2454899999998,10.646276336823304
2026-04-09,screw_puzzle,REWARD,A,max,True,1,0.001,1.0
2026-04-09,screw_puzzle,REWARD,A,ulp,True,1,0.001607,1.607
2026-04-09,screw_puzzle,REWARD,B,max,False,66794,706.5939579999998,10.578704045273525
2026-04-09,screw_puzzle,REWARD,B,max,True,3,0.003,1.0
2026-04-09,screw_puzzle,REWARD,B,ulp,True,3,0.007766,2.5886666666666667
2026-04-10,ios_screw_puzzle,BANNER,A,max,False,756974,100.0906709999994,0.13222471445518527
2026-04-10,ios_screw_puzzle,BANNER,A,max,True,405,0.004050000000000001,0.010000000000000002
2026-04-10,ios_screw_puzzle,BANNER,B,max,False,756364,100.5527039999994,0.13294221300855064
2026-04-10,ios_screw_puzzle,BANNER,B,max,True,327,0.0032700000000000016,0.010000000000000005
2026-04-10,ios_screw_puzzle,INTER,A,max,False,55514,903.301161,16.27159204885254
2026-04-10,ios_screw_puzzle,INTER,A,max,True,1,0.001,1.0
2026-04-10,ios_screw_puzzle,INTER,B,max,False,55239,857.567381,15.524672441572077
2026-04-10,ios_screw_puzzle,REWARD,A,max,False,28440,590.251986000001,20.754289240506363
2026-04-10,ios_screw_puzzle,REWARD,B,max,False,28221,610.3095200000008,21.626077034832246
2026-04-10,ios_screw_puzzle,REWARD,B,max,True,1,0.001,1.0
2026-04-10,screw_puzzle,BANNER,A,max,False,1299623,168.11107599999653,0.12935372488790714
2026-04-10,screw_puzzle,BANNER,A,max,True,2020,0.020199999999999996,0.009999999999999998
2026-04-10,screw_puzzle,BANNER,A,ulp,True,1698,0.11938900000000001,0.07031154299175502
2026-04-10,screw_puzzle,BANNER,B,max,False,1334535,180.8356179999943,0.1355045899882688
2026-04-10,screw_puzzle,BANNER,B,max,True,1796,0.017959999999999997,0.009999999999999998
2026-04-10,screw_puzzle,BANNER,B,ulp,True,1446,0.09069499999999998,0.06272130013831258
2026-04-10,screw_puzzle,INTER,A,max,False,163653,966.366201,5.904970889626221
2026-04-10,screw_puzzle,INTER,A,max,True,4,0.004,1.0
2026-04-10,screw_puzzle,INTER,A,ulp,True,3,0.004649,1.5496666666666667
2026-04-10,screw_puzzle,INTER,B,max,False,166077,1099.9614460000012,6.623201563130362
2026-04-10,screw_puzzle,INTER,B,max,True,9,0.009000000000000001,1.0000000000000002
2026-04-10,screw_puzzle,INTER,B,ulp,True,10,0.014280999999999999,1.4281
2026-04-10,screw_puzzle,REWARD,A,max,False,66847,670.2349699999996,10.026403129534604
2026-04-10,screw_puzzle,REWARD,A,max,True,1,0.001,1.0
2026-04-10,screw_puzzle,REWARD,A,ulp,True,1,0.001031,1.031
2026-04-10,screw_puzzle,REWARD,B,max,False,67469,739.6278049999996,10.96248358505387
2026-04-10,screw_puzzle,REWARD,B,max,True,1,0.001,1.0
2026-04-10,screw_puzzle,REWARD,B,ulp,True,1,0.002181,2.181
2026-04-11,ios_screw_puzzle,BANNER,A,max,False,766362,95.92710199999885,0.1251720492404358
2026-04-11,ios_screw_puzzle,BANNER,A,max,True,573,0.04165000000000001,0.07268760907504365
2026-04-11,ios_screw_puzzle,BANNER,B,max,False,749671,92.58445099999896,0.12350011004827313
2026-04-11,ios_screw_puzzle,BANNER,B,max,True,623,0.03399,0.0545585874799358
2026-04-11,ios_screw_puzzle,INTER,A,max,False,56712,927.8117259999999,16.360060057836083
2026-04-11,ios_screw_puzzle,INTER,A,max,True,1,0.007,7.0
2026-04-11,ios_screw_puzzle,INTER,B,max,False,56036,922.9409549999998,16.470500303376397
2026-04-11,ios_screw_puzzle,INTER,B,max,True,2,0.002,1.0
2026-04-11,ios_screw_puzzle,REWARD,A,max,False,29257,647.9220720000003,22.14588207950235
2026-04-11,ios_screw_puzzle,REWARD,B,max,False,29686,726.8736090000002,24.485400828673455
2026-04-11,screw_puzzle,BANNER,A,max,False,1243477,180.14206699999485,0.14486964133634547
2026-04-11,screw_puzzle,BANNER,A,max,True,2485,0.20585999999999993,0.08284104627766596
2026-04-11,screw_puzzle,BANNER,A,ulp,True,1814,0.1894589999999999,0.10444266813671439
2026-04-11,screw_puzzle,BANNER,B,max,False,1250191,172.61201899999676,0.13806851833039654
2026-04-11,screw_puzzle,BANNER,B,max,True,2281,0.09551,0.04187198597106532
2026-04-11,screw_puzzle,BANNER,B,ulp,True,1766,0.18265199999999993,0.10342695356738388
2026-04-11,screw_puzzle,INTER,A,max,False,154288,951.4009060000003,6.166395999688896
2026-04-11,screw_puzzle,INTER,A,max,True,8,0.011000000000000003,1.3750000000000004
2026-04-11,screw_puzzle,INTER,A,ulp,True,9,0.025040999999999997,2.782333333333333
2026-04-11,screw_puzzle,INTER,B,max,False,160165,920.2790030000008,5.745818393531676
2026-04-11,screw_puzzle,INTER,B,max,True,17,0.068,4.0
2026-04-11,screw_puzzle,INTER,B,ulp,True,17,0.049236999999999996,2.8962941176470585
2026-04-11,screw_puzzle,REWARD,A,max,False,67667,717.2403559999998,10.599558957837644
2026-04-11,screw_puzzle,REWARD,B,max,False,63898,687.5850790000002,10.760666671883316
2026-04-11,screw_puzzle,REWARD,B,max,True,1,0.007,7.0
2026-04-11,screw_puzzle,REWARD,B,ulp,True,1,0.007027,7.027
